nateam,birth_date,birth_country_isoCode,birth_country,player_name,player_id,normal_position
england,1997-10-23,gb-eng,england,ezri konsa ngoyo,13274,d
ireland,1991-02-02,ie,ireland,conor hourihane,9377,m
tanzania,1992-12-23,tz,tanzania,mbwana samatta,20490,f
norway,1990-09-10,no,norway,ørjan nyland,51416,g
spain,1991-06-16,es,spain,jota,10604,m
united states,2001-02-16,us,united states,indiana vassilev,31670,f
egypt,1994-10-01,eg,egypt,trézéguet,16087,m
netherlands,1995-05-03,nl,netherlands,anwar el ghazi,11033,m
scotland,1994-10-18,gb-sct,scotland,john mcginn,51423,m
portugal,1995-10-21,pt,portugal,daniel podence,11362,m
portugal,1998-10-12,pt,portugal,bruno jordão,25191,m
denmark,1998-03-31,dk,denmark,oskar buur,25435,d
france,1996-12-28,fr,france,tanguy ndombele,25329,m
england,1999-03-31,gb-eng,england,japhet tanganga,15116,d
netherlands,1997-10-08,nl,netherlands,steven bergwijn,12703,f
argentina,1996-04-09,ar,argentina,giovani lo celso,19851,m
portugal,1999-01-09,são tomé e príncipe,portugal,gedson fernandes,50857,m
belgium,1994-09-15,be,belgium,björn engels,12199,d
brazil,1996-11-26,br,brazil,wesley,15580,f
,1989-10-22,fr,france,jonathan kodjia,13240,f
england,1999-01-10,gb-eng,england,mason mount,14580,m
spain,1996-08-07,es,spain,dani ceballos,7163,m
france,1992-07-29,fr,france,djibril sidibé,12576,d
italy,2000-02-28,it,italy,moise kean,20958,f
japan,1995-01-16,jp,japan,takumi minamino,12322,f
wales,2001-04-13,gb-wls,wales,neco williams,23811,d
belgium,1994-05-14,be,belgium,dennis praet,5860,m
england,1998-02-23,gb-eng,england,james justin,13515,d
england,1999-09-01,gb-eng,england,tyrick mitchell,24334,d
england,2001-12-10,gb-eng,england,brandon pierrick,53151,f
england,2003-02-13,gb-eng,england,john-kymani gordon,64037,f
portugal,1994-05-27,pt,portugal,joão cancelo,5051,d
spain,1996-06-22,es,spain,rodri,16286,m
england,1999-01-09,gb-eng,england,giovanni mcgregor,24342,m
france,1994-12-24,fr,france,frédéric guilbert,15549,d
united states,1998-09-18,us,united states,christian pulisic,15559,m
scotland,2001-06-11,gb-sct,scotland,billy gilmour,24221,m
england,1994-08-05,gb-eng,england,ben osborn,9266,m
england,2000-03-21,gb-eng,england,matthew longstaff,14903,m
austria,1996-03-24,at,austria,valentino lazaro,6528,m
england,2000-10-21,gb-eng,england,jack young,19963,m
england,1999-09-23,gb-eng,england,thomas allan,19962,f
england,2001-09-19,gb-eng,england,harvey white,49195,m
england,2001-02-14,gb-eng,england,tyreece john-jules,19880,f
england,2000-09-30,gb-eng,england,tariq lamptey,23704,d
nigeria,1999-09-17,gb-eng,england,tom dele-bashiru,14778,m
spain,2001-01-09,es,spain,eric garcía,24635,d
spain,1993-08-31,es,spain,pablo marí,20097,d
england,2000-09-07,gb-eng,england,jeremy ngakia,20064,d
spain,1996-02-22,es,spain,pablo fornals,25246,m
,1994-06-22,fr,france,sébastien haller,49761,f
,1995-02-27,czech republic,,tomas soucek,25183,m
croatia,1997-07-13,hr,croatia,filip benkovic,16671,d
england,2001-06-10,gb-eng,england,luke thomas,23796,d
england,1999-02-15,gb-eng,england,george hirst,14283,f
england,1998-09-03,gb-eng,england,darnell johnson,14696,d
norway,1998-02-14,no,norway,sander berge,21614,m
netherlands,1996-09-05,nl,netherlands,richairo zivkovic,11034,f
wales,1992-03-21,gb-eng,england,kieron freeman,9567,d
england,1999-12-08,gb-eng,england,reece james,14571,d
england,1996-04-06,gb-eng,england,jack stacey,10881,d
netherlands,1997-01-31,ng,nigeria,arnaut danjuma groeneveld,16524,f
england,1998-10-06,gb-eng,england,lloyd kelly,21585,d
england,1999-01-07,gb-eng,england,brandon austin,15114,g
ireland,2002-02-04,ie,ireland,troy parrott,43856,f
germany,1992-12-08,de,germany,moritz leitner,15558,m
switzerland,1992-08-08,ch,switzerland,josip drmic,11111,f
northern ireland,1984-07-12,gb-nir,northern ireland,michael mcgovern,19675,g
england,2000-09-03,gb-eng,england,brandon williams,23834,d
ireland,2000-02-01,ie,ireland,gavin kilkenny,50468,m
argentina,1995-12-21,ar,argentina,ignacio pussetto,50960,m
brazil,2001-09-26,br,brazil,joão pedro,72371,f
germany,1991-01-08,de,germany,lukas rupp,25203,m
england,2001-01-02,gb-eng,england,jordan thomas,32995,d
slovakia,1994-12-05,sk,slovakia,ondrej duda,6820,m
england,2001-09-09,gb-eng,england,josh martin,26977,m
ireland,2001-02-11,ie,ireland,adam idah,24641,f
austria,1998-09-19,at,austria,kevin danso,25892,d
england,1985-02-10,gb-eng,england,leon clarke,2593,f
ireland,1998-11-23,ie,ireland,caoimhin kelleher,14723,g
scotland,2001-02-10,gb-sct,scotland,archie mair,66497,g
england,1998-11-09,gb-eng,england,akin famewo,19752,d
spain,1986-02-10,es,spain,roberto jiménez,4909,g
argentina,1998-12-24,ar,argentina,alexis mac allister,63633,m
romania,1999-03-27,ro,romania,tudor baluta,63655,d
portugal,1994-09-08,pt,portugal,bruno fernandes,23396,m
ireland,2000-12-07,ie,ireland,will ferry,22002,m
england,2000-03-17,gb-eng,england,jake vokins,15013,d
spain,1997-01-05,es,spain,jesús vallejo,19564,d
switzerland,1997-02-26,ch,switzerland,albian ajeti,5248,f
germany,1991-06-20,de,germany,philip heise,47259,d
england,2000-04-21,gb-eng,england,alex cochrane,14559,d
england,1998-11-21,gb-eng,england,benny ashley-seal,14945,f
england,1996-10-03,gb-eng,england,jake eastwood,14255,g
brazil,2000-09-20,br,brazil,bernardo rosa,21422,m
portugal,2000-10-21,pt,portugal,gonçalo cardoso,66362,d
england,2001-02-24,gb-eng,england,anthony gordon,23747,f
guadeloupe,1993-03-23,fr,france,dimitri foulquier,25292,d
switzerland,2001-12-25,ch,switzerland,alexandre jankewitz,52931,m
england,2002-01-30,gb-eng,england,taylor harwood-bellis,25447,d
england,2001-10-17,gb-eng,england,tommy doyle,24637,m
england,1997-03-21,gb-eng,england,nathaniel phillips,14051,d
netherlands,1996-12-03,nl,netherlands,michael verrips,32602,g
england,2002-06-27,gb-eng,england,jarrad branthwaite,66318,d
england,2001-01-05,gb-eng,england,ellis simms,19925,f
portugal,1999-10-10,pt,portugal,joão virgínia,14428,g
england,2002-04-06,gb-eng,england,dennis cirkin,51609,d
england,1999-09-13,gb-eng,england,mace goodridge,14795,m
greece,1998-08-09,za,south africa,panagiotis retsos,16003,d
england,2001-07-15,gb-eng,england,taylor perry,20079,m
,1995-09-25,côte d'ivoire,,jean-philippe gbamin,20187,m
ireland,1997-10-19,ie,ireland,jimmy dunne,14829,d
northern ireland,1996-10-29,gb-nir,northern ireland,bailey peacock-farrell,13485,g
england,2002-02-09,gb-eng,england,max thompson,51505,f
sweden,1999-01-09,se,sweden,joel mumbongo,75991,f
england,2001-01-30,gb-eng,england,bobby thomas,63836,d
denmark,1999-03-18,dk,denmark,lukas jensen,75372,g
england,2002-10-29,gb-eng,england,lewis bate,49501,m
england,2000-07-19,gb-eng,england,lewis gibson,19968,d
united states,2001-01-06,us,united states,owen otasowie,23994,m
england,2002-04-26,gb-eng,england,luke cundle,23989,m
ecuador,2000-07-24,ec,ecuador,leonardo campana,74562,f
romania,1998-08-30,ro,romania,mihai-alexandru dobre,26556,m
england,2000-10-05,gb-eng,england,matthew smith,19862,d
